id,birth_yr,gender,race,schooling,parent_edu,afqt,income,wage
5364,1962,male,"non-black, non-hispanic",13,9,25.834,32000,12.3
5365,1964,male,"non-black, non-hispanic",14,7,18.621,80000,39
5366,1961,male,"non-black, non-hispanic",12,10,89.755,30000,32.05
5369,1961,female,"non-black, non-hispanic",13,10,57.969,20000,5.1
5370,1963,female,"non-black, non-hispanic",12,8,26.595,20000,10
5372,1959,female,"non-black, non-hispanic",16,12,87.078,7000,16.34
5373,1961,female,"non-black, non-hispanic",16,11,90.958,42000,15.28
5374,1964,female,"non-black, non-hispanic",16,8,76.589,63700,23.55
5377,1960,male,"non-black, non-hispanic",14,12,85.856,55000,25
5379,1961,male,"non-black, non-hispanic",12,11,29.795,40500,17.25
5381,1964,female,"non-black, non-hispanic",16,8,97.117,97000,41.45
5387,1961,female,"non-black, non-hispanic",17,10,68.918,27800,11.72
5388,1963,female,"non-black, non-hispanic",16,9,93.238,45000,21.63
5389,1957,female,"non-black, non-hispanic",17,15,93.533,60000,32.05
5392,1963,male,"non-black, non-hispanic",14,9,72.595,85000,31.48
5393,1963,female,"non-black, non-hispanic",16,9,82.352,76900,38.91
5394,1962,male,"non-black, non-hispanic",18,10,71.79,75000,24.03
5395,1964,male,"non-black, non-hispanic",17,8,63.289,40000,17.09
5396,1960,male,"non-black, non-hispanic",14,11,55.256,65000,31.25
5397,1958,female,"non-black, non-hispanic",16,14,71.14,16000,17.1
5398,1963,male,"non-black, non-hispanic",16,9,82.62,370314,96.15
5399,1962,male,"non-black, non-hispanic",12,10,59.726,67000,24.03
5401,1960,male,"non-black, non-hispanic",12,11,87.434,52000,8.58
5402,1958,male,"non-black, non-hispanic",12,12,11.551,50000,27
5404,1963,female,"non-black, non-hispanic",12,9,56.704,36000,17.57
5405,1962,male,"non-black, non-hispanic",12,10,65.766,50000,112.17
5406,1957,female,"non-black, non-hispanic",16,16,48.5,44000,22.26
5408,1964,female,"non-black, non-hispanic",14,8,44.815,58000,24.78
5410,1962,male,"non-black, non-hispanic",13,10,81.45,15000,9.5
5412,1960,male,"non-black, non-hispanic",14,11,94.55,94000,33.3
5415,1958,male,"non-black, non-hispanic",12,13,45.924,55000,24.04
5417,1961,male,"non-black, non-hispanic",12,11,79.36,370314,23.35
5418,1963,male,"non-black, non-hispanic",16,10,50.639,75000,23
5419,1961,male,"non-black, non-hispanic",16,11,87.22,160000,48.95
5420,1962,male,"non-black, non-hispanic",16,9,91.807,185000,63.46
5421,1960,female,"non-black, non-hispanic",12,12,80.022,18800,10.32
5422,1957,female,"non-black, non-hispanic",12,12,67.479,53000,19.53
5428,1960,female,"non-black, non-hispanic",14,11,69.959,59000,20.97
5429,1964,female,"non-black, non-hispanic",14,8,88.839,60000,25.64
5430,1959,male,"non-black, non-hispanic",16,12,75.195,52000,19.23
5431,1960,male,"non-black, non-hispanic",14,11,78.776,70000,33.65
5435,1961,male,"non-black, non-hispanic",12,11,60.361,40000,15.25
5436,1962,female,"non-black, non-hispanic",14,9,38.439,35000,15.69
5440,1964,male,"non-black, non-hispanic",12,8,91.857,5500,9.81
5441,1961,male,"non-black, non-hispanic",15,11,31.355,30000,9.61
5442,1963,female,"non-black, non-hispanic",15,9,29.679,12000,8.5
5443,1961,male,"non-black, non-hispanic",12,11,1.049,22000,8.13
5445,1963,female,"non-black, non-hispanic",14,8,37.721,14000,13.25
5446,1959,male,"non-black, non-hispanic",9,9,10.31,11336,5.45
5451,1962,male,"non-black, non-hispanic",12,10,24.754,87500,30.59
5453,1961,female,"non-black, non-hispanic",14,11,32.426,4000,10
5456,1964,male,"non-black, non-hispanic",12,8,15.308,32000,12.75
5461,1964,male,"non-black, non-hispanic",10,8,0.587,39700,21
5463,1963,male,"non-black, non-hispanic",12,8,21.519,28000,13.46
5467,1963,female,black,12,9,16.486,34000,11.5
5468,1962,male,"non-black, non-hispanic",8,7,9.081,24000,8
5469,1964,female,"non-black, non-hispanic",8,5,1.294,4810,6.97
5470,1961,male,"non-black, non-hispanic",12,9,54.755,25000,10
5474,1962,female,"non-black, non-hispanic",18,10,60.055,118900,50.81
5483,1958,female,black,12,12,23.321,160000,34.61
5484,1961,male,black,12,10,25.56,100000,19.45
5485,1964,female,black,16,8,23.139,38000,11.21
5489,1957,male,"non-black, non-hispanic",20,15,97.069,370314,64.1
5493,1960,male,"non-black, non-hispanic",12,12,32.743,45917,22.07
5494,1962,male,"non-black, non-hispanic",12,10,50.188,33500,14.31
5496,1957,male,"non-black, non-hispanic",11,11,7.374,20000,5.91
5498,1963,female,"non-black, non-hispanic",9,9,37.743,23000,11.66
5499,1959,male,"non-black, non-hispanic",12,12,29.66,70000,29.91
5500,1964,male,"non-black, non-hispanic",12,8,51.599,27000,21
5501,1963,male,"non-black, non-hispanic",12,9,35.293,30000,10.68
5504,1963,male,"non-black, non-hispanic",16,9,74.158,35000,16.82
5509,1960,female,"non-black, non-hispanic",12,11,4.53,15000,10.75
5511,1960,female,"non-black, non-hispanic",14,12,60.755,32000,15
5512,1963,male,"non-black, non-hispanic",20,9,63.118,45000,20.6
5514,1964,male,"non-black, non-hispanic",12,8,46.876,28000,13
5515,1962,female,black,16,10,64.05,24000,11.53
5521,1960,male,"non-black, non-hispanic",14,11,85.656,11470,10
5522,1961,female,"non-black, non-hispanic",12,10,61.117,15000,5.49
5527,1960,male,"non-black, non-hispanic",10,8,6.023,18000,10
5528,1959,female,"non-black, non-hispanic",16,11,27.961,120000,46.15
5529,1960,male,"non-black, non-hispanic",10,11,7.536,4000,5.59
5538,1963,male,black,12,8,14.114,23000,8.88
5540,1963,male,"non-black, non-hispanic",14,9,31.907,25000,13.73
5543,1961,male,"non-black, non-hispanic",16,10,85.677,370314,61.53
5545,1959,male,"non-black, non-hispanic",11,10,42.853,30000,14.42
5546,1963,female,"non-black, non-hispanic",12,9,48.99,30487,14.65
5551,1964,female,"non-black, non-hispanic",12,8,21.62,19000,8.01
5552,1959,male,"non-black, non-hispanic",10,10,47.601,34500,16.58
5553,1961,female,"non-black, non-hispanic",12,11,29.636,25000,12.62
5555,1957,female,"non-black, non-hispanic",11,11,56.039,24000,0.41
5556,1964,male,"non-black, non-hispanic",10,7,26.507,14000,6.97
5558,1962,male,"non-black, non-hispanic",12,9,0.162,37000,17.85
5560,1961,female,"non-black, non-hispanic",12,11,34.345,18000,8.65
5565,1960,female,"non-black, non-hispanic",16,12,37.489,70000,17.94
5566,1961,female,"non-black, non-hispanic",12,10,39.633,32000,15
5568,1962,female,"non-black, non-hispanic",13,9,64.088,40000,22.09
5572,1962,female,"non-black, non-hispanic",12,10,61.264,37200,18.02
5573,1957,male,"non-black, non-hispanic",12,12,46.741,29000,17
5574,1960,female,"non-black, non-hispanic",12,12,29.716,68000,32.69
5575,1962,female,"non-black, non-hispanic",12,10,64.673,17740,9.24
5578,1963,female,"non-black, non-hispanic",12,9,2.806,28600,19
5580,1963,male,"non-black, non-hispanic",12,8,35.796,72000,18.75
5581,1964,female,"non-black, non-hispanic",12,8,31.716,47580,28.84
5583,1960,female,"non-black, non-hispanic",12,11,16.211,19000,9.13
5585,1963,male,"non-black, non-hispanic",12,9,26.982,68000,32.69
5587,1957,male,"non-black, non-hispanic",12,12,87.588,31500,14.95
5588,1957,male,"non-black, non-hispanic",11,10,11.506,50000,17.85
5590,1959,male,"non-black, non-hispanic",16,15,77.376,35000,24.03
5591,1964,female,"non-black, non-hispanic",16,8,67.935,77000,29.91
5592,1959,male,"non-black, non-hispanic",18,13,98.198,40000,19.23
5594,1960,male,"non-black, non-hispanic",20,13,73.884,95000,28.1
5596,1957,female,"non-black, non-hispanic",20,16,99.527,60000,18.6
5606,1961,female,"non-black, non-hispanic",14,11,10.322,35000,13.93
5607,1963,male,"non-black, non-hispanic",12,8,28.205,6000,9
5609,1962,female,"non-black, non-hispanic",14,9,10.186,80000,25
5611,1964,male,black,13,7,34.301,44000,16
5612,1960,female,black,12,12,47.973,28000,13.95
5613,1963,male,black,12,8,0,30000,13.25
5614,1964,female,black,12,7,18.176,40329,19.38
5617,1958,male,black,12,12,8.282,15600,7.5
5618,1961,male,black,17,11,51.958,35000,16.82
5621,1964,male,"non-black, non-hispanic",20,7,51.908,47000,17.69
5623,1958,male,"non-black, non-hispanic",20,15,95.248,141000,75.32
5624,1960,female,"non-black, non-hispanic",18,12,70.691,40000,21.63
5625,1962,male,"non-black, non-hispanic",12,10,66.276,45600,24.7
5626,1964,female,"non-black, non-hispanic",14,7,60.781,109000,38.46
5629,1964,male,black,11,8,14.31,14000,9.21
5630,1964,male,black,12,7,11.139,26000,11.75
5631,1964,female,black,10,8,57.359,8000,12
5633,1963,male,black,14,9,15.565,15680,11
5636,1958,male,black,11,9,2.358,46000,12.9
5637,1962,male,black,12,10,8.54,65000,22
5641,1961,female,black,12,11,5.652,10000,8
5645,1963,female,black,14,10,52.458,80000,40
5646,1963,female,black,14,9,37.531,15000,10.25
5647,1964,female,black,14,8,41.932,24000,11.95
5650,1961,male,"non-black, non-hispanic",12,10,5.572,25000,4.8
5653,1963,male,"non-black, non-hispanic",13,8,66.907,27000,12.98
5655,1961,male,"non-black, non-hispanic",16,11,82.061,107000,51.44
5656,1957,female,"non-black, non-hispanic",14,14,52.113,3000,10
5657,1964,female,"non-black, non-hispanic",16,8,84.949,155000,61.96
5658,1957,male,"non-black, non-hispanic",14,13,62.168,38000,23.07
5667,1958,male,"non-black, non-hispanic",20,15,97.274,370314,153.84
5668,1957,male,"non-black, non-hispanic",12,12,70.576,70000,33.91
5669,1957,female,"non-black, non-hispanic",12,12,54.716,33848,16.82
5671,1963,male,"non-black, non-hispanic",14,9,86.782,52400,26.51
5675,1958,female,"non-black, non-hispanic",16,14,87.596,68000,32.69
5676,1959,female,black,16,14,77.716,15000,2.88
5678,1958,male,"non-black, non-hispanic",14,12,88.921,20000,11
5679,1959,male,"non-black, non-hispanic",12,12,31.945,15000,15
5686,1962,female,"non-black, non-hispanic",13,10,87.858,70000,33.68
5688,1957,male,"non-black, non-hispanic",9,9,24.163,5000,1.28
5690,1957,female,hispanic,18,14,76.766,78500,36.29
5695,1958,female,"non-black, non-hispanic",19,12,48.816,90000,34.52
5696,1959,male,"non-black, non-hispanic",12,12,42.254,12000,25
5697,1957,male,"non-black, non-hispanic",13,11,42.212,40000,11.53
5698,1957,male,"non-black, non-hispanic",13,12,62.536,55000,16.25
5699,1958,male,"non-black, non-hispanic",12,13,97.537,49000,25.03
5700,1960,male,"non-black, non-hispanic",12,12,80.34,99000,31.73
5701,1963,female,"non-black, non-hispanic",16,9,75.52,180000,61.53
5704,1960,male,"non-black, non-hispanic",12,11,59.482,73400,21.23
5705,1959,female,"non-black, non-hispanic",12,12,81.334,7800,13
5708,1957,female,"non-black, non-hispanic",14,14,81.916,72242,34.73
5710,1960,female,"non-black, non-hispanic",18,12,87.91,64000,20.51
5711,1964,male,"non-black, non-hispanic",12,8,50.838,35360,17
5712,1962,female,"non-black, non-hispanic",12,10,80.893,35616,18.35
5713,1963,female,"non-black, non-hispanic",11,9,64.357,31380,14.51
5718,1962,female,"non-black, non-hispanic",12,10,76.736,1710,34
5719,1961,male,hispanic,11,9,6.399,53000,16.17
5721,1959,female,hispanic,16,12,43.787,115000,55.28
5723,1959,male,hispanic,14,12,93.505,38500,18.5
5727,1963,male,hispanic,12,8,23.849,54000,19.23
5728,1959,female,hispanic,17,12,46.464,70000,29.68
5729,1958,female,hispanic,15,12,15.256,28800,14.65
5730,1961,female,hispanic,14,11,16.592,9000,7.57
5732,1963,female,hispanic,11,9,34.786,30000,20.8
5733,1962,male,hispanic,12,11,27.209,45000,16.25
5736,1957,female,hispanic,16,14,13.41,55000,26.44
5743,1959,female,hispanic,13,12,26.336,12000,9.52
5744,1960,female,hispanic,12,11,18.321,27000,13.5
5745,1963,male,hispanic,11,8,33.51,55000,23.5
5746,1964,female,hispanic,20,8,50.725,54000,26.92
5753,1960,female,hispanic,13,11,7.992,28000,14.5
5754,1957,male,hispanic,12,12,22.463,13000,7.95
5755,1960,male,hispanic,12,11,19.202,32000,15.03
5756,1961,female,hispanic,12,10,9.829,17000,6.39
5757,1962,male,hispanic,12,7,8.196,10000,7.25
5758,1963,female,hispanic,14,9,78.726,10400,7.5
5759,1964,male,hispanic,16,8,94.684,26000,12.82
5762,1960,female,hispanic,14,13,88.815,72000,34.61
5766,1964,female,hispanic,14,8,30.303,25000,12.75
5767,1962,female,hispanic,12,10,60.797,49072,23.59
5778,1963,male,hispanic,12,7,5.254,40000,16
5780,1959,female,hispanic,11,11,20.899,27000,13.6
5781,1963,female,hispanic,12,10,10.067,26000,17.1
5786,1963,male,hispanic,16,10,33.312,120000,52.44
5787,1962,female,hispanic,18,10,89.495,50000,33.65
5788,1959,male,hispanic,12,12,21.715,14000,9.75
5790,1957,female,hispanic,12,12,11.528,25000,11.52
5791,1961,male,hispanic,12,9,2.911,45,0.6
5793,1961,female,hispanic,14,11,76.667,16000,13.46
5797,1960,female,hispanic,16,10,29.937,50000,19
5803,1960,female,hispanic,11,10,10.883,26000,62.5
5805,1958,female,hispanic,12,12,23.86,38000,12.23
5809,1959,female,hispanic,14,12,20.382,22000,10.57
5811,1962,female,hispanic,12,9,70.163,25000,13.75
5813,1958,female,hispanic,9,6,0,8500,8
5814,1961,male,hispanic,5,5,0.258,29365,13.8
5815,1958,male,hispanic,12,12,46.142,36000,15.38
5818,1957,female,hispanic,9,6,0,29000,8.6
5824,1961,male,hispanic,12,9,30.122,9000,22.43
5827,1957,female,hispanic,12,12,8.121,300,10.29
5828,1959,female,hispanic,13,12,12.609,34503,16.49
5829,1958,female,hispanic,18,13,61.091,25000,10
5834,1963,female,hispanic,14,9,43.362,55000,27.87
5835,1960,female,hispanic,12,12,63.687,42000,16.15
5840,1960,female,hispanic,12,11,23.472,14310,8.6
5844,1963,female,hispanic,14,9,17.499,40000,19.23
5845,1960,male,hispanic,12,12,42.707,20000,12.8
5847,1962,male,hispanic,12,9,1.159,23000,10.9
5849,1957,female,hispanic,12,12,2.001,30000,8.75
5850,1963,male,hispanic,16,10,87.66,50000,19.23
5851,1959,male,hispanic,16,14,53.332,52000,25
5853,1963,female,hispanic,14,9,54.778,2000,9.3
5856,1958,female,hispanic,18,15,79.526,59000,31
5857,1959,male,hispanic,14,13,66.117,83000,41.34
5862,1964,female,hispanic,12,8,18.583,28000,13.7
5863,1963,male,hispanic,16,9,33.757,67000,25.96
5864,1960,male,hispanic,12,11,1.859,70000,11.42
5867,1963,female,hispanic,16,9,66.081,95000,34.05
5870,1961,female,hispanic,12,9,4.481,27000,16.61
5872,1963,male,hispanic,12,9,12.49,30000,7.43
5873,1962,female,hispanic,14,12,65.245,58000,27.91
5875,1957,male,hispanic,12,12,16.221,28000,13.75
5879,1958,male,hispanic,12,12,51.499,51000,28.06
5880,1958,female,hispanic,3,0,0,15000,6.41
5881,1959,male,hispanic,12,12,35.074,40000,17.79
5882,1960,male,hispanic,12,11,14.844,43000,21.63
5885,1964,male,hispanic,12,9,31.523,62500,25.39
5886,1957,male,black,12,12,2.639,25000,16
5887,1958,female,black,12,12,27.786,32000,17
5889,1958,female,black,14,12,26.436,38000,16.53
5896,1961,female,black,14,9,4.711,31000,14.8
5897,1963,female,black,12,9,43.28,104000,50
5898,1964,male,black,14,8,32.347,85000,26.53
5900,1959,female,black,16,13,18.631,40000,8.01
5905,1958,male,hispanic,4,4,1.881,40000,10.98
5906,1958,female,black,17,11,7.658,20000,10.57
5907,1962,male,black,14,11,34.919,75000,36.05
5909,1962,female,black,13,11,22.402,40000,19.23
5913,1957,female,black,12,11,1.798,30000,14.42
5914,1960,female,black,19,12,19.327,62000,20.4
5917,1963,male,black,12,9,23.944,370314,90.76
5922,1961,male,black,12,9,1.142,7000,16.66
5925,1963,female,black,13,9,39.478,41000,30
5931,1963,male,black,12,9,10.143,50000,24.03
5932,1963,female,black,20,10,4.865,40000,19.23
5935,1958,male,black,12,10,68.328,64000,30.76
5936,1962,female,black,12,8,40.42,12000,4.93
5939,1964,male,black,16,9,48.824,13000,2.4
5941,1959,female,black,16,12,11.601,39000,18.33
5943,1961,male,hispanic,4,9,1.526,13000,10
5946,1957,male,hispanic,12,9,9.303,70000,33.65
5953,1957,female,black,20,10,20.907,24322,11.69
5959,1962,male,black,12,10,13.211,60000,13
5961,1964,male,black,12,8,3.494,54000,17
5963,1964,female,hispanic,12,8,4.767,35000,17.43
5965,1962,female,black,12,10,28.34,15000,17.44
5966,1957,male,black,12,11,0.259,27000,15.65
5968,1963,male,black,11,9,7.852,3000,13
5969,1958,female,black,14,14,11.298,46000,22
5971,1959,male,black,19,14,87.384,8000,20
5981,1959,male,black,14,12,72.71,25000,14.31
5983,1961,female,black,18,11,47.671,115000,44.23
5986,1961,female,black,12,10,37.75,60000,28
5987,1964,male,black,12,9,43.102,76000,29.23
5989,1964,male,black,17,8,60.282,12000,10
5997,1961,male,black,14,10,37.968,120000,32.91
5998,1958,female,black,14,13,22.809,15000,7.21
6000,1962,male,black,11,8,2.344,4056,3.74
6001,1959,male,black,14,13,37.721,40000,19.23
6002,1962,female,black,12,10,1.88,35000,20.1
6005,1960,female,black,12,10,6.998,20000,12.6
6006,1963,male,black,11,8,20.797,1100,9.25
6008,1963,male,black,16,10,72.948,27000,22.68
6012,1961,male,black,14,11,0.618,4600,9
6013,1963,male,black,16,10,38.153,20000,12.5
6017,1962,female,black,18,10,78.769,42000,20.19
6019,1958,female,hispanic,14,12,13.225,32500,15.62
6021,1959,male,black,12,10,51.912,8000,2.33
6022,1963,female,black,12,8,31.352,31000,18.1
6023,1962,female,black,14,11,22.631,92000,41.66
6026,1960,male,black,12,13,34.386,98000,33
6028,1962,female,black,12,11,35.512,26000,12.5
6029,1960,male,black,12,12,0.581,35000,15
6030,1961,female,black,12,11,6.055,42700,10.3
6032,1960,male,black,12,11,15.649,35000,21.63
6034,1964,male,black,10,7,32.364,19000,11.32
6036,1963,female,black,17,9,26.346,37000,19
6039,1961,female,black,14,11,27.539,22000,11
6040,1960,female,black,12,10,8.842,13000,7.05
6042,1962,female,black,20,12,30.832,26000,10.09
6047,1957,female,black,13,11,5.388,15000,10.75
6048,1959,female,black,16,12,28.135,58000,27.23
6049,1960,female,black,14,12,19.887,40000,17
6051,1964,male,black,14,8,2.746,50000,20
6060,1961,male,black,16,11,7.404,40000,12.82
6061,1960,female,black,12,10,12.057,8000,62.5
6062,1963,male,black,12,8,44.062,66000,28
6063,1960,female,black,12,13,19.501,30000,13
6066,1957,female,black,12,13,25.517,45000,17.48
6067,1963,male,black,12,9,6.275,55000,30
6068,1958,female,black,18,15,70.647,75000,36.05
6069,1957,female,black,9,10,7.029,26000,13.5
6070,1963,male,black,15,10,57.788,56000,26.92
6072,1959,female,black,13,12,47.291,22000,12
6075,1963,male,black,13,10,25.29,35000,15
6078,1957,female,black,13,12,26.367,3000,4.16
6082,1959,female,black,16,13,84.745,56000,26.92
6086,1962,male,black,12,11,5.672,15000,18
6087,1964,male,black,12,8,8.469,10800,9
6088,1957,female,black,12,12,24.083,3000,13.16
6091,1959,female,black,13,11,14.479,50000,24.03
6095,1964,male,black,14,7,11.293,70000,19.78
6099,1961,male,black,12,11,32.8,49000,25
